date,air_temp,relhum,hour,ghi
2016/6/13 20:00,26.99733333,29.973,20,967.8166667
2016/6/13 21:00,28.332,28.31666667,21,911.7833333
2016/6/13 22:00,29.15433333,26.15333333,22,799.785
2016/6/13 23:00,29.068,26.255,23,623.765
2016/6/14 0:00,27.64533333,30.16433333,0,457.5933333
2016/6/14 1:00,26.44133333,30.492,1,303.3766667
2016/6/14 2:00,23.716,34.69533333,2,96.84283333
2016/6/14 3:00,20.519,42.08766667,3,4.439166667
2016/6/14 4:00,18.344,48.716,4,0
2016/6/14 5:00,17.071,52.449,5,0
2016/6/14 6:00,16.64733333,53.96833333,6,0
2016/6/14 7:00,15.47166667,58.12566667,7,0
2016/6/14 8:00,14.91466667,59.6,8,0
2016/6/14 9:00,14.25466667,62.60833333,9,0
2016/6/14 10:00,13.82966667,63.60066667,10,0
2016/6/14 11:00,12.91966667,66.16933333,11,0
2016/6/14 12:00,11.90333333,70.02,12,1.887833333
2016/6/14 13:00,12.46466667,66.941,13,94.78183333
2016/6/14 14:00,14.53366667,57.23266667,14,266.5033333
2016/6/14 15:00,16.194,50.34066667,15,462.225
2016/6/14 16:00,17.448,45.34233333,16,582.0516667
2016/6/14 17:00,19.52733333,38.97433333,17,752.7666667
2016/6/14 18:00,21.03366667,34.147,18,716.8933333
2016/6/14 19:00,23.20233333,28.42966667,19,896.5716667
2016/6/14 20:00,24.81033333,25.12166667,20,887.81
2016/6/14 21:00,25.599,23.14666667,21,911.62
2016/6/14 22:00,26.34233333,22.238,22,772.1666667
2016/6/14 23:00,26.068,23.10666667,23,603.2316667
2016/6/15 0:00,25.644,23.81433333,0,472.1583333
2016/6/15 1:00,23.93333333,28.24233333,1,269.755
2016/6/15 2:00,21.522,33.71633333,2,98.60666667
2016/6/15 3:00,18.99533333,37.64866667,3,13.5655
2016/6/15 4:00,16.597,43.00866667,4,0
2016/6/15 5:00,15.31033333,48.12833333,5,0
2016/6/15 6:00,14.20433333,53.44366667,6,0
2016/6/15 7:00,13.16266667,56.73733333,7,0
2016/6/15 8:00,11.90166667,61.00933333,8,0
2016/6/15 9:00,10.89333333,65.80766667,9,0
2016/6/15 10:00,10.68033333,67.19166667,10,0
2016/6/15 11:00,10.55933333,68.21133333,11,0
2016/6/15 12:00,10.19433333,70.60133333,12,2.055666667
2016/6/15 13:00,10.38,71.714,13,95.75366667
2016/6/15 14:00,12.72666667,61.365,14,250.9633333
2016/6/15 15:00,14.344,51.926,15,431.4916667
2016/6/15 16:00,15.79666667,47.915,16,549.6
2016/6/15 17:00,17.635,40.717,17,759.385
2016/6/15 18:00,19.08666667,35.51566667,18,697.5333333
2016/6/15 19:00,19.568,32.85533333,19,492.355
2016/6/15 20:00,19.74033333,30.455,20,445.81
2016/6/15 21:00,21.61866667,26.174,21,715.265
2016/6/15 22:00,20.472,28.14366667,22,274.3816667
2016/6/15 23:00,20.21433333,29.792,23,326.08
2016/6/16 0:00,20.24133333,29.58566667,0,255.4716667
2016/6/16 1:00,19.18966667,34.86066667,1,127.0883333
2016/6/16 2:00,18.52233333,36.37066667,2,107.787
2016/6/16 3:00,16.89933333,41.091,3,12.1495
2016/6/16 4:00,14.46933333,46.722,4,0
2016/6/16 5:00,12.94033333,52.10133333,5,0
2016/6/16 6:00,11.49533333,57.65133333,6,0
2016/6/16 7:00,10.907,61.64766667,7,0
2016/6/16 8:00,10.25166667,66.82733333,8,0
2016/6/16 9:00,9.464333333,70.39133333,9,0
2016/6/16 10:00,9.598,72.43866667,10,0
2016/6/16 11:00,9.994,72.90066667,11,0
2016/6/16 12:00,10.39966667,72.38633333,12,1.285666667
2016/6/16 13:00,10.483,72.22866667,13,52.5335
2016/6/16 14:00,13.53533333,64.10466667,14,285.8583333
2016/6/16 15:00,16.255,53.59166667,15,430.8766667
2016/6/16 16:00,18.25166667,46.089,16,635.5183333
2016/6/16 17:00,19.57066667,41.31166667,17,787.5033333
2016/6/16 18:00,21.25766667,35.64066667,18,889.07
2016/6/16 19:00,22.72533333,32.51233333,19,905.4183333
2016/6/16 20:00,23.75266667,30.64933333,20,1019.026667
2016/6/16 21:00,24.88666667,28.97666667,21,877.0233333
2016/6/16 22:00,25.55,28.055,22,808.1566667
2016/6/16 23:00,25.35766667,29.625,23,637.4183333
2016/6/17 0:00,25.636,29.069,0,524.995
2016/6/17 1:00,25.13166667,29.11633333,1,261.124
2016/6/17 2:00,23.06466667,33.91333333,2,59.24916667
2016/6/17 3:00,21.44433333,39.61933333,3,4.004166667
2016/6/17 4:00,20.62066667,40.49766667,4,0
2016/6/17 5:00,18.688,46.31933333,5,0
2016/6/17 6:00,16.16233333,54.89133333,6,0
2016/6/17 7:00,14.73866667,62.795,7,0
2016/6/17 8:00,14.22066667,66.104,8,0
2016/6/17 9:00,13.274,69.143,9,0
2016/6/17 10:00,12.239,71.642,10,0
2016/6/17 11:00,11.52233333,74.14633333,11,0
2016/6/17 12:00,10.919,76.84566667,12,1.680166667
2016/6/17 13:00,12.773,70.72666667,13,104.8708333
2016/6/17 14:00,16.512,60.38266667,14,264.2933333
2016/6/17 15:00,19.34333333,51.67,15,444.2383333
2016/6/17 16:00,21.06733333,45.36666667,16,632.6316667
2016/6/17 17:00,23.05566667,39.68466667,17,714.2616667
2016/6/17 18:00,24.821,35.367,18,822.365
2016/6/17 19:00,26.54233333,32.347,19,960.565
2016/6/17 20:00,26.83266667,31.86166667,20,775.5916667
2016/6/17 21:00,27.43833333,30.849,21,684.1566667
2016/6/17 22:00,26.59666667,35.37666667,22,562.6333333
2016/6/17 23:00,24.77766667,43.498,23,300.1283333
2016/6/18 0:00,23.81766667,45.22,0,186.07
2016/6/18 1:00,22.64133333,46.554,1,85.65266667
2016/6/18 2:00,22.10466667,46.61266667,2,38.59083333
2016/6/18 3:00,21.52866667,48.32166667,3,2.11
2016/6/18 4:00,20.39933333,50.134,4,0
2016/6/18 5:00,19.79766667,52.46433333,5,0
2016/6/18 6:00,18.93933333,54.084,6,0
2016/6/18 7:00,18.404,57.98166667,7,0
2016/6/18 8:00,18.11433333,60.01466667,8,0
2016/6/18 9:00,17.35666667,64.434,9,0
2016/6/18 10:00,16.08933333,69.81466667,10,0
2016/6/18 11:00,15.79466667,70.37633333,11,0
2016/6/18 12:00,15.99433333,71.525,12,0.532666667
2016/6/18 13:00,16.294,70.07433333,13,49.202
2016/6/18 14:00,18.48333333,57.182,14,252.5446667
2016/6/18 15:00,19.59266667,47.11133333,15,396.7183333
2016/6/18 16:00,20.38466667,43.886,16,568.9216667
2016/6/18 17:00,21.533,40.71266667,17,677.3983333
2016/6/18 18:00,23.07866667,38.05766667,18,824.3233333
2016/6/18 19:00,24.30633333,36.766,19,956.7
2016/6/18 20:00,25.298,34.17366667,20,958.6333333
2016/6/18 21:00,26.173,33.10233333,21,902.65
2016/6/18 22:00,26.29466667,33.48866667,22,797.125
2016/6/18 23:00,26.554,33.29333333,23,653.1133333
2016/6/19 0:00,26.55366667,33.04166667,0,485.8033333
2016/6/19 1:00,26.12366667,33.623,1,306.7633333
2016/6/19 2:00,25.25066667,36.021,2,131.6471667
2016/6/19 3:00,23.85766667,38.37433333,3,9.837166667
2016/6/19 4:00,22.54833333,40.30433333,4,0
2016/6/19 5:00,21.28066667,43.877,5,0
2016/6/19 6:00,20.20166667,45.375,6,0
2016/6/19 7:00,18.757,52.62833333,7,0
2016/6/19 8:00,17.772,52.90366667,8,0
2016/6/19 9:00,15.24666667,62.64,9,0
2016/6/19 10:00,14.809,65.429,10,0
2016/6/19 11:00,13.13733333,70.72333333,11,0
2016/6/19 12:00,12.86966667,71.81533333,12,1.644166667
2016/6/19 13:00,14.59233333,68.331,13,98.34966667
2016/6/19 14:00,18.50733333,60.82833333,14,279.6816667
2016/6/19 15:00,21.734,52.41766667,15,468.155
2016/6/19 16:00,24.181,41.65233333,16,631.05
2016/6/19 17:00,25.845,36.98866667,17,798.9633333
2016/6/19 18:00,27.53233333,33.31,18,914.8
2016/6/19 19:00,29.52066667,27.68266667,19,969.3666667
2016/6/19 20:00,31.01533333,24.03266667,20,971.5166667
2016/6/19 21:00,31.942,21.38266667,21,837.175
2016/6/19 22:00,32.272,19.938,22,728.3466667
2016/6/19 23:00,32.839,18.57233333,23,689.8133333
2016/6/20 0:00,32.86733333,18.186,0,549.255
2016/6/20 1:00,31.75733333,19.68433333,1,267.5866667
2016/6/20 2:00,30.30633333,21.849,2,80.79116667
2016/6/20 3:00,28.161,26.211,3,5.646833333
2016/6/20 4:00,25.18233333,33.566,4,0
2016/6/20 5:00,23.51166667,34.06,5,0
2016/6/20 6:00,20.96033333,36.372,6,0
2016/6/20 7:00,19.31866667,40.579,7,0
2016/6/20 8:00,17.795,45.67,8,0
2016/6/20 9:00,16.984,47.93833333,9,0
2016/6/20 10:00,15.92066667,52.25966667,10,0
2016/6/20 11:00,15.315,57.62566667,11,0
2016/6/20 12:00,14.468,61.72533333,12,1.509
2016/6/20 13:00,16.899,57.78866667,13,101.0131667
2016/6/20 14:00,20.85333333,45.87833333,14,287.6283333
2016/6/20 15:00,24.204,34.726,15,476.88
2016/6/20 16:00,26.45066667,30.509,16,653.8883333
2016/6/20 17:00,28.76266667,28.261,17,807.9433333
2016/6/20 18:00,31.455,22.94766667,18,918.7
2016/6/20 19:00,33.32733333,19.03766667,19,973.9
2016/6/20 20:00,34.60633333,15.51733333,20,976.5666667
2016/6/20 21:00,35.60166667,13.98833333,21,924.7166667
2016/6/20 22:00,35.97666667,13.29866667,22,822.3983333
2016/6/20 23:00,36.132,12.648,23,681.8383333
2016/6/21 0:00,36.14966667,10.32033333,0,510.265
2016/6/21 1:00,35.14333333,11.83233333,1,207.485
2016/6/21 2:00,32.89566667,13.52966667,2,69.16333333
2016/6/21 3:00,29.17133333,19.146,3,7.938666667
2016/6/21 4:00,25.623,22.7,4,0
2016/6/21 5:00,23.24033333,24.759,5,0
2016/6/21 6:00,21.998,27.09933333,6,0
2016/6/21 7:00,20.88466667,28.628,7,0
2016/6/21 8:00,18.577,35.63366667,8,0
2016/6/21 9:00,17.67933333,42.09466667,9,0
2016/6/21 10:00,16.129,46.02866667,10,0
2016/6/21 11:00,17.76866667,47.09933333,11,0
2016/6/21 12:00,15.149,52.16133333,12,1.345666667
2016/6/21 13:00,15.92233333,53.988,13,81.64783333
2016/6/21 14:00,21.00733333,37.43566667,14,271.395
2016/6/21 15:00,24.51033333,35.56633333,15,467.5
2016/6/21 16:00,27.20733333,28.14566667,16,643.235
2016/6/21 17:00,29.49466667,24.026,17,795.3233333
2016/6/21 18:00,31.625,21.29733333,18,907.8666667
2016/6/21 19:00,33.90666667,17.40366667,19,970.45
2016/6/21 20:00,35.37666667,14.54966667,20,973.9
2016/6/21 21:00,36.39366667,13.03366667,21,921.8833333
2016/6/21 22:00,37.05,13.46866667,22,814.7783333
2016/6/21 23:00,37.28466667,12.36333333,23,670.025
2016/6/22 0:00,37.51066667,10.8,0,499.9333333
2016/6/22 1:00,37.27166667,8.823333333,1,319.3066667
2016/6/22 2:00,36.32966667,9.121666667,2,139.1001667
2016/6/22 3:00,31.81,16.737,3,10.40566667
2016/6/22 4:00,26.44633333,23.29066667,4,0
2016/6/22 5:00,23.831,25.24866667,5,0
2016/6/22 6:00,23.20366667,23.47666667,6,0
2016/6/22 7:00,22.15133333,24.08133333,7,0
2016/6/22 8:00,20.46633333,27.54566667,8,0
2016/6/22 9:00,19.49333333,31.83933333,9,0
2016/6/22 10:00,19.49366667,31.41466667,10,0
2016/6/22 11:00,18.58666667,32.994,11,0
2016/6/22 12:00,17.647,39.45066667,12,1.454
2016/6/22 13:00,17.56433333,44.624,13,100.1561667
2016/6/22 14:00,20.17333333,39.644,14,287.1116667
2016/6/22 15:00,22.35966667,36.12266667,15,476.8516667
2016/6/22 16:00,24.71833333,31.75366667,16,652.7883333
2016/6/22 17:00,26.80266667,28.241,17,803.3866667
2016/6/22 18:00,29.253,25.00666667,18,914.9833333
2016/6/22 19:00,31.33633333,22.14066667,19,975.7
2016/6/22 20:00,33.39866667,19.24266667,20,978.45
2016/6/22 21:00,34.83366667,16.77333333,21,926.15
2016/6/22 22:00,35.99266667,15.02333333,22,822.6483333
2016/6/22 23:00,35.88766667,13.81133333,23,676.1483333
2016/6/23 0:00,35.27033333,15.49733333,0,502.9433333
2016/6/23 1:00,33.502,18.19566667,1,321.9866667
2016/6/23 2:00,30.01633333,25.99,2,139.7593333
2016/6/23 3:00,26.05333333,31.008,3,10.14283333
2016/6/23 4:00,22.91733333,36.63933333,4,0
2016/6/23 5:00,21.002,39.47033333,5,0
2016/6/23 6:00,19.727,41.057,6,0
2016/6/23 7:00,18.52433333,42.75533333,7,0
2016/6/23 8:00,17.6745,42.441,8,0
2016/6/23 9:00,16.60666667,46.73033333,9,0
2016/6/23 10:00,15.934,50.49233333,10,0
2016/6/23 11:00,15.71,50.94,11,0
2016/6/23 12:00,14.97766667,51.45633333,12,1.568666667
2016/6/23 13:00,15.60366667,50.151,13,97.32116667
2016/6/23 14:00,18.23066667,44.07433333,14,284.0383333
2016/6/23 15:00,20.95633333,35.857,15,474.7916667
2016/6/23 16:00,23.41666667,30.80366667,16,652.12
2016/6/23 17:00,25.89,25.96533333,17,804.715
2016/6/23 18:00,28.82633333,22.74533333,18,915.8
2016/6/23 19:00,30.55833333,20.59366667,19,968.5166667
2016/6/23 20:00,32.38,17.356,20,969.45
2016/6/23 21:00,33.43966667,16.69933333,21,915.0666667
2016/6/23 22:00,33.99533333,16.64633333,22,806.725
2016/6/23 23:00,33.81666667,18.048,23,659.9033333
2016/6/24 0:00,33.29033333,19.60733333,0,489.97
2016/6/24 1:00,31.695,23.04166667,1,308.2433333
2016/6/24 2:00,28.76933333,28.232,2,131.5688333
2016/6/24 3:00,24.8,34.29866667,3,9.816166667
2016/6/24 4:00,21.83266667,40.121,4,0
2016/6/24 5:00,20.09833333,43.72666667,5,0
2016/6/24 6:00,18.94366667,46.32933333,6,0
2016/6/24 7:00,18.35466667,50.15666667,7,0
2016/6/24 8:00,17.38333333,55.29233333,8,0
2016/6/24 9:00,16.184,59.829,9,0
2016/6/24 10:00,15.82033333,61.12233333,10,0
2016/6/24 11:00,14.57766667,64.245,11,0
2016/6/24 12:00,13.82166667,68.90666667,12,1.422
2016/6/24 13:00,14.664,66.418,13,96.2985
2016/6/24 14:00,17.07266667,59.235,14,280.6933333
2016/6/24 15:00,19.62033333,51.13033333,15,469.22
2016/6/24 16:00,22.40633333,42.56433333,16,645.955
2016/6/24 17:00,24.613,36.80933333,17,797.95
2016/6/24 18:00,26.713,32.84233333,18,910.1
2016/6/24 19:00,28.96066667,28.286,19,969.7666667
2016/6/24 20:00,29.853,27.56866667,20,972.75
2016/6/24 21:00,30.88833333,25.06033333,21,922.55
2016/6/24 22:00,31.56266667,22.08833333,22,822.3683333
2016/6/24 23:00,32.46666667,17.28,23,682.4266667
2016/6/25 0:00,32.48266667,16.82033333,0,509.8483333
2016/6/25 1:00,31.934,18.796,1,321.9216667
2016/6/25 2:00,31.355,17.075,2,143.877
2016/6/25 3:00,29.049,18.73966667,3,11.29483333
2016/6/25 4:00,25.573,25.56833333,4,0
2016/6/25 5:00,22.928,34.27133333,5,0
2016/6/25 6:00,22.39733333,35.93666667,6,0
2016/6/25 7:00,20.11033333,42.90233333,7,0
2016/6/25 8:00,16.996,44.6505,8,0
2016/6/25 9:00,16.93133333,46.05833333,9,0
2016/6/25 10:00,14.21266667,52.602,10,0
2016/6/25 11:00,14.05133333,55.76733333,11,0
2016/6/25 12:00,14.60266667,59.22433333,12,1.472333333
2016/6/25 13:00,15.60033333,57.94733333,13,95.4695
2016/6/25 14:00,20.86166667,44.48566667,14,280.4183333
2016/6/25 15:00,24.27966667,36.17766667,15,468.92
2016/6/25 16:00,26.24466667,31.26733333,16,643.5066667
2016/6/25 17:00,28.40366667,29.11433333,17,796.3033333
2016/6/25 18:00,31.02466667,24.59766667,18,908.9
2016/6/25 19:00,32.968,20.50166667,19,972.3166667
2016/6/25 20:00,34.41266667,17.15766667,20,981.0666667
2016/6/25 21:00,35.65566667,13.73066667,21,935.25
2016/6/25 22:00,36.11333333,11.681,22,832.7233333
2016/6/25 23:00,37.06966667,9.577666667,23,686.3516667
2016/6/26 0:00,37.179,9.719333333,0,512.565
2016/6/26 1:00,37.03266667,7.159666667,1,330.9433333
2016/6/26 2:00,36.03466667,8.132,2,144.8315
2016/6/26 3:00,31.32866667,23.15333333,3,11.19616667
2016/6/26 4:00,26.18933333,30.467,4,0
2016/6/26 5:00,23.46933333,33.71333333,5,0
2016/6/26 6:00,22.64733333,35.84533333,6,0
2016/6/26 7:00,22.23866667,37.61266667,7,0
2016/6/26 8:00,18.76833333,45.31766667,8,0
2016/6/26 9:00,17.829,48.10166667,9,0
2016/6/26 10:00,17.33466667,52.10366667,10,0
2016/6/26 11:00,16.60133333,52.559,11,0
2016/6/26 12:00,14.92833333,58.40266667,12,1.356333333
2016/6/26 13:00,15.98033333,55.79466667,13,93.91783333
2016/6/26 14:00,22.074,40.75833333,14,275.6133333
2016/6/26 15:00,26.00966667,32.06433333,15,462.4916667
2016/6/26 16:00,28.75366667,27.04366667,16,637.2133333
2016/6/26 17:00,30.76733333,24.04133333,17,788.9983333
2016/6/26 18:00,33.478,20.80333333,18,902.7666667
2016/6/26 19:00,35.361,17.63966667,19,965.25
2016/6/26 20:00,36.94733333,16.63366667,20,962.55
2016/6/26 21:00,37.98933333,15.36233333,21,916.0666667
2016/6/26 22:00,38.43966667,15.267,22,808.9016667
2016/6/26 23:00,38.84566667,12.22533333,23,666.3583333
2016/6/27 0:00,38.803,9.495333333,0,503.645
2016/6/27 1:00,38.66566667,9.984333333,1,316.7766667
2016/6/27 2:00,37.65733333,11.275,2,137.2006667
2016/6/27 3:00,34.10833333,18.30166667,3,10.68183333
2016/6/27 4:00,29.463,27.95966667,4,0
2016/6/27 5:00,26.196,30.55933333,5,0
2016/6/27 6:00,25.172,30.801,6,0
2016/6/27 7:00,23.63133333,35.33366667,7,0
2016/6/27 8:00,22.00466667,38.78266667,8,0
2016/6/27 9:00,20.83533333,43.16266667,9,0
2016/6/27 10:00,18.799,46.72533333,10,0
2016/6/27 11:00,19.25566667,44.968,11,0
2016/6/27 12:00,18.66666667,46.205,12,1.212666667
2016/6/27 13:00,19.551,49.349,13,91.62016667
2016/6/27 14:00,24.119,40.26066667,14,273.4816667
2016/6/27 15:00,27.27266667,33.54066667,15,461.7216667
2016/6/27 16:00,31.01366667,24.74366667,16,637.54
2016/6/27 17:00,33.077,21.73366667,17,788.5166667
2016/6/27 18:00,35.15166667,18.71666667,18,901.55
2016/6/27 19:00,37.19533333,16.64433333,19,964.4166667
2016/6/27 20:00,38.59933333,15.97633333,20,967.8333333
2016/6/27 21:00,39.50366667,15.051,21,915.8
2016/6/27 22:00,39.95866667,14.80766667,22,810.9866667
2016/6/27 23:00,39.885,12.935,23,671.0316667
2016/6/28 0:00,39.879,11.644,0,501.69
2016/6/28 1:00,39.632,9.970333333,1,322
2016/6/28 2:00,38.532,12.094,2,137.1585
2016/6/28 3:00,35.08166667,17.40533333,3,10.8835
2016/6/28 4:00,29.701,26.235,4,0
2016/6/28 5:00,27.054,29.815,5,0
2016/6/28 6:00,25.62166667,31.17966667,6,0
2016/6/28 7:00,24.10633333,34.49733333,7,0
2016/6/28 8:00,22.17633333,39.48,8,0
2016/6/28 9:00,19.42,45.97766667,9,0
2016/6/28 10:00,19.77866667,47.05,10,0
2016/6/28 11:00,18.79433333,49.47833333,11,0
2016/6/28 12:00,18.28733333,51.16166667,12,1.290333333
2016/6/28 13:00,20.045,47.09333333,13,85.41683333
2016/6/28 14:00,24.07666667,39.49833333,14,261.9566667
2016/6/28 15:00,27.29533333,33.625,15,448.74
2016/6/28 16:00,30.65866667,27.371,16,623.3866667
2016/6/28 17:00,33.50866667,22.52333333,17,775.6666667
2016/6/28 18:00,35.49666667,20.57,18,888.0166667
2016/6/28 19:00,37.459,17.784,19,947.4166667
2016/6/28 20:00,39.34366667,16.543,20,949.5833333
2016/6/28 21:00,39.965,15.87533333,21,897.05
2016/6/28 22:00,40.39166667,14.06533333,22,793.2216667
2016/6/28 23:00,40.522,13.39166667,23,651.1033333
2016/6/29 0:00,40.281,12.509,0,487.5883333
2016/6/29 1:00,39.70366667,12.81733333,1,307.335
2016/6/29 2:00,37.56966667,14.884,2,136.4558333
2016/6/29 3:00,32.94166667,22.78833333,3,11.85783333
2016/6/29 4:00,28.18633333,32.22266667,4,0
2016/6/29 5:00,26.42566667,35.34333333,5,0
2016/6/29 6:00,24.28766667,37.806,6,0
2016/6/29 7:00,24.466,32.925,7,0
2016/6/29 8:00,22.421,36.76833333,8,0
2016/6/29 9:00,19.98466667,42.835,9,0
2016/6/29 10:00,18.41366667,46.496,10,0
2016/6/29 11:00,18.00666667,48.54266667,11,0
2016/6/29 12:00,17.351,51.82033333,12,0.957
2016/6/29 13:00,17.909,51.88,13,84.59433333
2016/6/29 14:00,21.24333333,44.13066667,14,264.8
2016/6/29 15:00,24.43966667,36.22066667,15,452.0883333
2016/6/29 16:00,27.48466667,30.266,16,632.0333333
2016/6/29 17:00,29.99433333,26.27866667,17,791.255
2016/6/29 18:00,32.35233333,22.824,18,910.8
2016/6/29 19:00,33.81366667,21.14666667,19,976.0666667
2016/6/29 20:00,35.55433333,19.36933333,20,980.9833333
2016/6/29 21:00,36.782,17.17366667,21,929.9
2016/6/29 22:00,38.159,15.04966667,22,829.2116667
2016/6/29 23:00,38.622,13.55633333,23,681.25
2016/6/30 0:00,37.66766667,17.99566667,0,502.0116667
2016/6/30 1:00,36.20366667,20.60466667,1,318.16
2016/6/30 2:00,33.258,23.384,2,139.1138333
2016/6/30 3:00,28.64366667,33.79766667,3,11.3645
2016/6/30 4:00,24.19566667,42.08933333,4,0
2016/6/30 5:00,21.676,47.21633333,5,0
2016/6/30 6:00,19.39833333,53.81666667,6,0
2016/6/30 7:00,17.98866667,58.61566667,7,0
2016/6/30 8:00,17.09433333,61.85,8,0
2016/6/30 9:00,15.91566667,65.75466667,9,0
2016/6/30 10:00,14.479,70.79133333,10,0
2016/6/30 11:00,13.62233333,73.26566667,11,0
2016/6/30 12:00,13.182,74.36066667,12,1.237833333
2016/6/30 13:00,14.21333333,71.66266667,13,80.67216667
2016/6/30 14:00,18.12033333,59.31166667,14,264.7266667
2016/6/30 15:00,22.606,44.562,15,444.76
2016/6/30 16:00,26.20033333,34.95233333,16,618.145
2016/6/30 17:00,29.196,27.871,17,776.2833333
2016/6/30 18:00,31.88133333,22.37033333,18,895.9333333
2016/6/30 19:00,34.30733333,21.66466667,19,965.5
2016/6/30 20:00,36.61033333,19.279,20,978.8666667
2016/6/30 21:00,38.05066667,17.11833333,21,928.9666667
2016/6/30 22:00,39.11333333,14.77333333,22,822.44
2016/6/30 23:00,39.29766667,14.168,23,673.565
2016/7/1 0:00,39.27333333,12.979,0,505.9
2016/7/1 1:00,38.87666667,13.885,1,313.6883333
2016/7/1 2:00,36.014,22.42,2,128.0398333
2016/7/1 3:00,31.97933333,27.78,3,9.571166667
2016/7/1 4:00,28.06166667,37.09866667,4,0
2016/7/1 5:00,26.29566667,39.063,5,0
2016/7/1 6:00,25.26533333,41.237,6,0
2016/7/1 7:00,23.51,45.12666667,7,0
2016/7/1 8:00,21.68366667,48.62233333,8,0
2016/7/1 9:00,21.02233333,50.14833333,9,0
2016/7/1 10:00,19.661,54.36,10,0
2016/7/1 11:00,18.58066667,56.814,11,0
2016/7/1 12:00,17.05266667,60.77033333,12,0.935166667
2016/7/1 13:00,18.55433333,55.67466667,13,71.26666667
2016/7/1 14:00,22.38866667,44.51466667,14,254.9433333
2016/7/1 15:00,25.222,37.354,15,444.0616667
2016/7/1 16:00,28.31,31.174,16,616.18
2016/7/1 17:00,31.231,25.57,17,773.38
2016/7/1 18:00,33.207,24.704,18,888.2
2016/7/1 19:00,35.03466667,22.53333333,19,959.1833333
2016/7/1 20:00,36.26566667,21.36966667,20,966.9
2016/7/1 21:00,36.89,20.729,21,919.15
2016/7/1 22:00,37.46066667,18.36666667,22,817.1533333
2016/7/1 23:00,37.45733333,16.32533333,23,677.345
2016/7/2 0:00,36.626,19.50333333,0,503.8833333
2016/7/2 1:00,35.98733333,21.633,1,314.9033333
2016/7/2 2:00,33.63566667,25.808,2,134.5183333
2016/7/2 3:00,28.70233333,34.93466667,3,10.5305
2016/7/2 4:00,25.062,42.71533333,4,0
2016/7/2 5:00,23.122,46.54033333,5,0
2016/7/2 6:00,22.15933333,47.84,6,0
2016/7/2 7:00,21.132,49.764,7,0
2016/7/2 8:00,20.581,50.63766667,8,0
2016/7/2 9:00,19.10466667,54.49733333,9,0
2016/7/2 10:00,18.84733333,54.15766667,10,0
2016/7/2 11:00,16.812,60.83433333,11,0
2016/7/2 12:00,16.958,60.15633333,12,0.925333333
2016/7/2 13:00,18.12133333,55.63133333,13,76.71766667
2016/7/2 14:00,19.37166667,51.49166667,14,255.1866667
2016/7/2 15:00,21.96433333,43.69233333,15,442.7033333
2016/7/2 16:00,24.35333333,37.85866667,16,618.4383333
2016/7/2 17:00,26.83966667,33.07533333,17,768.165
2016/7/2 18:00,29.07566667,29.46566667,18,885.2666667
2016/7/2 19:00,31.1,26.81766667,19,947.9
2016/7/2 20:00,32.93266667,23.555,20,956.2
2016/7/2 21:00,33.91666667,22.28333333,21,906.8833333
2016/7/2 22:00,34.81333333,21.43933333,22,805.6016667
2016/7/2 23:00,35.06866667,21.59333333,23,659.9133333
2016/7/3 0:00,34.14066667,21.968,0,488.225
2016/7/3 1:00,32.60166667,23.97233333,1,305.9716667
2016/7/3 2:00,30.18333333,29.38,2,129.6908333
2016/7/3 3:00,26.04633333,38.72766667,3,11.20683333
2016/7/3 4:00,23.03,44.50833333,4,0
2016/7/3 5:00,22.039,43.62,5,0
2016/7/3 6:00,20.64133333,46.74166667,6,0
2016/7/3 7:00,19.36766667,48.946,7,0
2016/7/3 8:00,18.826,52.73133333,8,0
2016/7/3 9:00,18.25033333,55.04933333,9,0
2016/7/3 10:00,17.004,59.73466667,10,0
2016/7/3 11:00,18.242,49.57866667,11,0
2016/7/3 12:00,17.40233333,54.08433333,12,0.924
2016/7/3 13:00,16.82566667,56.41166667,13,75.05633333
2016/7/3 14:00,19.44633333,46.37433333,14,253.7566667
2016/7/3 15:00,22.20633333,36.66533333,15,444.665
2016/7/3 16:00,24.72633333,31.05766667,16,622.9633333
2016/7/3 17:00,27.17566667,25.75633333,17,778.2033333
2016/7/3 18:00,29.015,22.40066667,18,893.7666667
2016/7/3 19:00,30.79133333,19.933,19,958.2333333
2016/7/3 20:00,31.86566667,19.82933333,20,964.1
2016/7/3 21:00,33.45866667,18.086,21,916.7833333
2016/7/3 22:00,34.746,16.707,22,816.56
2016/7/3 23:00,35.34366667,15.23166667,23,671.9433333
2016/7/4 0:00,35.31466667,15.683,0,499.0833333
2016/7/4 1:00,34.32566667,18.309,1,314.625
2016/7/4 2:00,31.81433333,22.881,2,135.3705
2016/7/4 3:00,27.24933333,33.22233333,3,10.59566667
2016/7/4 4:00,23.82566667,40.14133333,4,0
2016/7/4 5:00,21.59566667,45.55166667,5,0
2016/7/4 6:00,19.78933333,50.88066667,6,0
2016/7/4 7:00,18.91,51.68133333,7,0
2016/7/4 8:00,18.296,49.31433333,8,0
2016/7/4 9:00,17.11333333,51.66466667,9,0
2016/7/4 10:00,16.278,59.95866667,10,0
2016/7/4 11:00,16.217,59.066,11,0
2016/7/4 12:00,15.87333333,58.17233333,12,0.8705
2016/7/4 13:00,16.603,54.36166667,13,81.52583333
2016/7/4 14:00,17.42366667,54.69633333,14,263.6183333
2016/7/4 15:00,19.68566667,46.51633333,15,452.735
